ID,Time,Seconds Elapsed,One,Two,Three,Four,,,Test C1 - oVernight,,,,,,
5794,08:02:45,28965.1,307,281,155,252,,,,,,,,,
5795,08:02:50,28970.1,307,281,155,252,,,,,,,,,
5796,08:02:55,28975.1,307,281,155,252,,,,,,,,,
5797,08:03:00,28980.1,307,281,155,252,,,,,,,,,
5798,08:03:05,28985.1,307,281,155,252,,,,,,,,,
5799,08:03:10,28990.1,307,281,155,252,,,,,,,,,
5800,08:03:15,28995.1,307,281,155,252,,,,,,,,,
5801,08:03:20,29000.1,307,281,155,252,,,,,,,,,
5802,08:03:25,29005.1,307,281,155,252,,,,,,,,,
5803,08:03:30,29010.1,307,281,155,252,,,,,,,,,
5804,08:03:35,29015.1,307,281,155,252,,,,,,,,,
5805,08:03:40,29020.1,307,281,155,252,,,,,,,,,
5806,08:03:45,29025.1,307,281,155,252,,,,,,,,,
5807,08:03:50,29030.1,307,281,155,252,,,,,,,,,
5808,08:03:55,29035.1,307,281,155,252,,,,,,,,,
5809,08:04:00,29040.1,307,281,155,252,,,,,,,,,
5810,08:04:05,29045.1,307,281,155,252,,,,,,,,,
5811,08:04:10,29050.1,307,281,155,252,,,,,,,,,
5812,08:04:15,29055.1,307,281,155,252,,,,,,,,,
5813,08:04:20,29060.1,307,281,155,252,,,,,,,,,
5814,08:04:25,29065.1,307,281,155,252,,,,,,,,,
5815,08:04:30,29070.1,307,281,155,252,,,,,,,,,
5816,08:04:35,29075.1,307,281,155,252,,,,,,,,,
5817,08:04:40,29080.1,307,281,155,252,,,,,,,,,
5818,08:04:45,29085.1,307,281,155,252,,,,,,,,,
5819,08:04:50,29090.1,307,281,155,252,,,,,,,,,
5820,08:04:55,29095.1,307,281,155,252,,,,,,,,,
5821,08:05:00,29100.1,307,281,155,252,,,,,,,,,
5822,08:05:05,29105.1,307,281,155,252,,,,,,,,,
5823,08:05:10,29110.1,307,281,155,252,,,,,,,,,
5824,08:05:15,29115.1,307,281,155,252,,,,,,,,,
5825,08:05:20,29120.1,307,281,155,252,,,,,,,,,
5826,08:05:25,29125.1,307,281,155,252,,,,,,,,,
5827,08:05:30,29130.1,307,281,155,252,,,,,,,,,
5828,08:05:35,29135.1,307,281,155,252,,,,,,,,,
5829,08:05:40,29140.1,307,281,155,252,,,,,,,,,
5830,08:05:45,29145.1,307,281,155,252,,,,,,,,,
5831,08:05:50,29150.1,307,281,155,252,,,,,,,,,
5832,08:05:55,29155.1,307,281,155,252,,,,,,,,,
5833,08:06:00,29160.1,307,281,155,252,,,,,,,,,
5834,08:06:05,29165.1,307,281,155,252,,,,,,,,,
5835,08:06:10,29170.1,307,281,155,252,,,,,,,,,
5836,08:06:15,29175.1,307,281,155,252,,,,,,,,,
5837,08:06:20,29180.1,307,281,155,252,,,,,,,,,
5838,08:06:25,29185.1,307,281,155,252,,,,,,,,,
5839,08:06:30,29190.1,307,281,155,252,,,,,,,,,
5840,08:06:35,29195.1,307,281,155,252,,,,,,,,,
5841,08:06:40,29200.1,307,281,155,252,,,,,,,,,
5842,08:06:45,29205.1,307,281,155,252,,,,,,,,,
5843,08:06:50,29210.1,307,281,155,252,,,,,,,,,
5844,08:06:55,29215.1,307,281,155,252,,,,,,,,,
5845,08:07:00,29220.1,307,281,155,252,,,,,,,,,
5846,08:07:05,29225.1,307,281,155,252,,,,,,,,,
5847,08:07:10,29230.1,307,281,155,252,,,,,,,,,
5848,08:07:15,29235.1,307,281,155,252,,,,,,,,,
5849,08:07:20,29240.1,307,281,155,252,,,,,,,,,
5850,08:07:25,29245.1,307,281,155,252,,,,,,,,,
5851,08:07:30,29250.1,307,281,155,252,,,,,,,,,
5852,08:07:35,29255.1,307,281,155,252,,,,,,,,,
5853,08:07:40,29260.1,307,281,155,252,,,,,,,,,
5854,08:07:45,29265.1,307,281,155,252,,,,,,,,,
5855,08:07:50,29270.1,307,281,155,252,,,,,,,,,
5856,08:07:55,29275.1,307,281,155,252,,,,,,,,,
5857,08:08:00,29280.1,307,281,155,252,,,,,,,,,
5858,08:08:05,29285.1,307,281,155,252,,,,,,,,,
5859,08:08:10,29290.1,307,281,155,252,,,,,,,,,
5860,08:08:15,29295.1,307,281,155,252,,,,,,,,,
5861,08:08:20,29300.1,307,281,155,252,,,,,,,,,
5862,08:08:25,29305.1,307,281,155,252,,,,,,,,,
5863,08:08:30,29310.1,307,281,155,252,,,,,,,,,
5864,08:08:35,29315.1,307,281,155,252,,,,,,,,,
5865,08:08:40,29320.1,307,281,155,252,,,,,,,,,
5866,08:08:45,29325.1,307,281,155,252,,,,,,,,,
5867,08:08:50,29330.1,307,281,155,252,,,,,,,,,
5868,08:08:55,29335.1,307,281,155,252,,,,,,,,,
5869,08:09:00,29340.1,307,281,155,252,,,,,,,,,
5870,08:09:05,29345.1,307,281,155,252,,,,,,,,,
5871,08:09:10,29350.1,307,281,155,252,,,,,,,,,
5872,08:09:15,29355.1,307,281,155,252,,,,,,,,,
5873,08:09:20,29360.1,307,281,155,252,,,,,,,,,
5874,08:09:25,29365.1,307,281,155,252,,,,,,,,,
5875,08:09:30,29370.1,307,281,155,252,,,,,,,,,
5876,08:09:35,29375.1,307,281,155,252,,,,,,,,,
5877,08:09:40,29380.1,307,281,155,252,,,,,,,,,
5878,08:09:45,29385.1,307,281,155,252,,,,,,,,,
5879,08:09:50,29390.1,307,281,155,252,,,,,,,,,
5880,08:09:55,29395.1,307,281,155,252,,,,,,,,,
5881,08:10:00,29400.1,307,281,155,252,,,,,,,,,
5882,08:10:05,29405.1,307,281,155,252,,,,,,,,,
5883,08:10:10,29410.1,307,281,155,252,,,,,,,,,
5884,08:10:15,29415.1,307,281,155,252,,,,,,,,,
5885,08:10:20,29420.1,307,281,155,252,,,,,,,,,
5886,08:10:25,29425.1,307,281,155,252,,,,,,,,,
5887,08:10:30,29430.1,307,281,155,252,,,,,,,,,
5888,08:10:35,29435.1,307,281,155,252,,,,,,,,,
5889,08:10:40,29440.1,307,281,155,252,,,,,,,,,
5890,08:10:45,29445.1,307,281,155,252,,,,,,,,,
5891,08:10:50,29450.1,307,281,155,252,,,,,,,,,
5892,08:10:55,29455.1,307,281,155,252,,,,,,,,,
5893,08:11:00,29460.1,307,281,155,252,,,,,,,,,
5894,08:11:05,29465.1,307,281,155,252,,,,,,,,,
5895,08:11:10,29470.1,307,281,155,252,,,,,,,,,
5896,08:11:15,29475.1,307,281,155,252,,,,,,,,,
5897,08:11:20,29480.1,307,281,155,252,,,,,,,,,
5898,08:11:25,29485.1,307,281,155,252,,,,,,,,,
5899,08:11:30,29490.1,307,281,155,252,,,,,,,,,
5900,08:11:35,29495.1,307,281,155,252,,,,,,,,,
5901,08:11:40,29500.1,307,281,155,252,,,,,,,,,
5902,08:11:45,29505.1,307,281,155,252,,,,,,,,,
5903,08:11:50,29510.1,307,281,155,252,,,,,,,,,
5904,08:11:55,29515.1,307,281,155,252,,,,,,,,,
5905,08:12:00,29520.1,307,281,155,252,,,,,,,,,
5906,08:12:05,29525.1,307,281,155,252,,,,,,,,,
5907,08:12:10,29530.1,307,281,155,252,,,,,,,,,
5908,08:12:15,29535.1,307,281,155,252,,,,,,,,,
5909,08:12:20,29540.1,307,281,155,252,,,,,,,,,
5910,08:12:25,29545.1,307,281,155,252,,,,,,,,,
5911,08:12:30,29550.1,307,281,155,252,,,,,,,,,
5912,08:12:35,29555.1,307,281,155,252,,,,,,,,,
5913,08:12:40,29560.1,307,281,155,252,,,,,,,,,
5914,08:12:45,29565.1,307,281,155,252,,,,,,,,,
5915,08:12:50,29570.1,307,281,155,252,,,,,,,,,
5916,08:12:55,29575.1,307,281,155,252,,,,,,,,,
5917,08:13:00,29580.1,307,281,155,252,,,,,,,,,
5918,08:13:05,29585.1,307,281,155,252,,,,,,,,,
5919,08:13:10,29590.1,307,281,155,252,,,,,,,,,
5920,08:13:15,29595.1,307,281,155,252,,,,,,,,,
5921,08:13:20,29600.1,307,281,155,252,,,,,,,,,
5922,08:13:25,29605.1,307,281,155,252,,,,,,,,,
5923,08:13:30,29610.1,307,281,155,252,,,,,,,,,
5924,08:13:35,29615.1,307,281,155,252,,,,,,,,,
5925,08:13:40,29620.1,307,281,155,252,,,,,,,,,
5926,08:13:45,29625.1,307,281,155,252,,,,,,,,,
5927,08:13:50,29630.1,307,281,155,252,,,,,,,,,
5928,08:13:55,29635.1,307,281,155,252,,,,,,,,,
5929,08:14:00,29640.1,307,281,155,252,,,,,,,,,
5930,08:14:05,29645.1,307,281,155,252,,,,,,,,,
5931,08:14:10,29650.1,307,281,155,252,,,,,,,,,
5932,08:14:15,29655.1,307,281,155,252,,,,,,,,,
5933,08:14:20,29660.1,307,281,155,252,,,,,,,,,
5934,08:14:25,29665.1,307,281,155,252,,,,,,,,,
5935,08:14:30,29670.1,307,281,155,252,,,,,,,,,
5936,08:14:35,29675.1,307,281,155,252,,,,,,,,,
5937,08:14:40,29680.1,307,281,155,252,,,,,,,,,
5938,08:14:45,29685.1,307,281,155,252,,,,,,,,,
5939,08:14:50,29690.1,307,281,155,252,,,,,,,,,
5940,08:14:55,29695.1,307,281,155,252,,,,,,,,,
5941,08:15:00,29700.1,307,281,155,252,,,,,,,,,
5942,08:15:05,29705.1,307,281,155,252,,,,,,,,,
5943,08:15:10,29710.1,307,281,155,252,,,,,,,,,
5944,08:15:15,29715.1,307,281,155,252,,,,,,,,,
5945,08:15:20,29720.1,307,281,155,252,,,,,,,,,
5946,08:15:25,29725.1,307,281,155,252,,,,,,,,,
5947,08:15:30,29730.1,307,281,155,252,,,,,,,,,
5948,08:15:35,29735.1,307,281,155,252,,,,,,,,,
5949,08:15:40,29740.1,307,281,155,252,,,,,,,,,
5950,08:15:45,29745.1,307,281,155,252,,,,,,,,,
5951,08:15:50,29750.1,307,281,155,252,,,,,,,,,
5952,08:15:55,29755.1,307,281,155,252,,,,,,,,,
5953,08:16:00,29760.1,307,281,155,252,,,,,,,,,
5954,08:16:05,29765.1,307,281,155,252,,,,,,,,,
5955,08:16:10,29770.1,307,281,155,252,,,,,,,,,
5956,08:16:15,29775.1,307,281,155,252,,,,,,,,,
5957,08:16:20,29780.1,307,281,155,252,,,,,,,,,
5958,08:16:25,29785.1,307,281,155,252,,,,,,,,,
5959,08:16:30,29790.1,307,281,155,252,,,,,,,,,
5960,08:16:35,29795.1,307,281,155,252,,,,,,,,,
5961,08:16:40,29800.1,307,281,155,252,,,,,,,,,
5962,08:16:45,29805.1,307,281,155,252,,,,,,,,,
5963,08:16:50,29810.1,307,281,155,252,,,,,,,,,
5964,08:16:55,29815.1,307,281,155,252,,,,,,,,,
5965,08:17:00,29820.1,307,281,155,252,,,,,,,,,
5966,08:17:05,29825.1,307,281,155,252,,,,,,,,,
5967,08:17:10,29830.1,307,281,155,252,,,,,,,,,
5968,08:17:15,29835.1,307,281,155,252,,,,,,,,,
5969,08:17:20,29840.1,307,281,155,252,,,,,,,,,
5970,08:17:25,29845.1,307,281,155,252,,,,,,,,,
5971,08:17:30,29850.1,307,281,155,252,,,,,,,,,
5972,08:17:35,29855.1,307,281,155,252,,,,,,,,,
5973,08:17:40,29860.1,307,281,155,252,,,,,,,,,
5974,08:17:45,29865.1,307,281,155,252,,,,,,,,,
5975,08:17:50,29870.1,307,281,155,252,,,,,,,,,
5976,08:17:55,29875.1,307,281,155,252,,,,,,,,,
5977,08:18:00,29880.1,307,281,155,252,,,,,,,,,
5978,08:18:05,29885.1,307,281,155,252,,,,,,,,,
5979,08:18:10,29890.1,307,281,155,252,,,,,,,,,
5980,08:18:15,29895.1,307,281,155,252,,,,,,,,,
5981,08:18:20,29900.1,307,281,155,252,,,,,,,,,
5982,08:18:25,29905.1,307,281,155,252,,,,,,,,,
5983,08:18:30,29910.1,307,281,155,252,,,,,,,,,
5984,08:18:35,29915.1,307,281,155,252,,,,,,,,,
5985,08:18:40,29920.1,307,281,155,252,,,,,,,,,
5986,08:18:45,29925.1,307,281,155,252,,,,,,,,,
5987,08:18:50,29930.1,307,281,155,252,,,,,,,,,
5988,08:18:55,29935.1,307,281,155,252,,,,,,,,,
5989,08:19:00,29940.1,307,281,155,252,,,,,,,,,
5990,08:19:05,29945.1,307,281,155,252,,,,,,,,,
5991,08:19:10,29950.1,307,281,155,252,,,,,,,,,
5992,08:19:15,29955.1,307,281,155,252,,,,,,,,,
5993,08:19:20,29960.1,307,281,155,252,,,,,,,,,
5994,08:19:25,29965.1,307,281,155,252,,,,,,,,,
5995,08:19:30,29970.1,307,281,155,252,,,,,,,,,
5996,08:19:35,29975.1,307,281,155,252,,,,,,,,,
5997,08:19:40,29980.1,307,281,155,252,,,,,,,,,
5998,08:19:45,29985.1,307,281,155,252,,,,,,,,,
5999,08:19:50,29990.1,307,281,155,252,,,,,,,,,
6000,08:19:55,29995.1,307,281,155,252,,,,,,,,,
6001,08:20:00,30000.1,307,281,155,252,,,,,,,,,
6002,08:20:05,30005.1,307,281,155,252,,,,,,,,,
6003,08:20:10,30010.1,307,281,155,252,,,,,,,,,
6004,08:20:15,30015.1,307,281,155,252,,,,,,,,,
6005,08:20:20,30020.1,307,281,155,252,,,,,,,,,
6006,08:20:25,30025.1,307,281,155,252,,,,,,,,,
6007,08:20:30,30030.1,307,281,155,252,,,,,,,,,
6008,08:20:35,30035.1,307,281,155,252,,,,,,,,,
6009,08:20:40,30040.1,307,281,155,252,,,,,,,,,
6010,08:20:45,30045.1,307,281,155,252,,,,,,,,,
6011,08:20:50,30050.1,307,281,155,252,,,,,,,,,
6012,08:20:55,30055.1,307,281,155,252,,,,,,,,,
6013,08:21:00,30060.1,307,281,155,252,,,,,,,,,
6014,08:21:05,30065.1,307,281,155,252,,,,,,,,,
6015,08:21:10,30070.1,307,281,155,252,,,,,,,,,
6016,08:21:15,30075.1,307,281,155,252,,,,,,,,,
6017,08:21:20,30080.1,307,281,155,252,,,,,,,,,
6018,08:21:25,30085.1,307,281,155,252,,,,,,,,,
6019,08:21:30,30090.1,307,281,155,252,,,,,,,,,
6020,08:21:35,30095.1,307,281,155,252,,,,,,,,,
6021,08:21:40,30100.1,307,281,155,252,,,,,,,,,
6022,08:21:45,30105.1,307,270,155,252,,,,,,,,,
6023,08:21:50,30110.1,307,270,155,252,,,,,,,,,
6024,08:21:55,30115.1,307,270,155,252,,,,,,,,,
6025,08:22:00,30120.1,307,270,155,252,,,,,,,,,
6026,08:22:05,30125.1,307,270,155,252,,,,,,,,,
6027,08:22:10,30130.1,307,270,155,252,,,,,,,,,
6028,08:22:15,30135.1,307,270,155,252,,,,,,,,,
6029,08:22:20,30140.1,307,270,155,252,,,,,,,,,
6030,08:22:25,30145.1,307,270,155,252,,,,,,,,,
6031,08:22:30,30150.1,307,270,155,252,,,,,,,,,
6032,08:22:35,30155.1,307,271,155,252,,,,,,,,,
6033,08:22:40,30160.1,307,270,155,252,,,,,,,,,
6034,08:22:45,30165.1,307,270,155,252,,,,,,,,,
6035,08:22:50,30170.1,307,270,155,252,,,,,,,,,
6036,08:22:55,30175.1,307,270,155,252,,,,,,,,,
6037,08:23:00,30180.1,307,270,155,252,,,,,,,,,
6038,08:23:05,30185.1,307,270,155,252,,,,,,,,,
6039,08:23:10,30190.1,307,270,155,252,,,,,,,,,
6040,08:23:15,30195.1,307,270,155,252,,,,,,,,,
6041,08:23:20,30200.1,307,270,155,252,,,,,,,,,
6042,08:23:25,30205.1,307,270,155,252,,,,,,,,,
6043,08:23:30,30210.1,307,270,155,252,,,,,,,,,
6044,08:23:35,30215.1,307,270,155,252,,,,,,,,,
6045,08:23:40,30220.1,307,270,155,252,,,,,,,,,
6046,08:23:45,30225.1,307,270,155,252,,,,,,,,,
6047,08:23:50,30230.1,307,270,155,252,,,,,,,,,
6048,08:23:55,30235.1,307,270,155,252,,,,,,,,,
6049,08:24:00,30240.1,307,270,155,252,,,,,,,,,
6050,08:24:05,30245.1,307,270,155,252,,,,,,,,,
6051,08:24:10,30250.1,307,270,155,252,,,,,,,,,
6052,08:24:15,30255.1,307,270,155,252,,,,,,,,,
6053,08:24:20,30260.1,307,270,155,252,,,,,,,,,
6054,08:24:25,30265.1,307,270,155,252,,,,,,,,,
6055,08:24:30,30270.1,307,270,155,252,,,,,,,,,
6056,08:24:35,30275.1,307,270,155,252,,,,,,,,,
6057,08:24:40,30280.1,307,270,155,252,,,,,,,,,
6058,08:24:45,30285.1,307,270,155,252,,,,,,,,,
6059,08:24:50,30290.1,307,270,155,252,,,,,,,,,
6060,08:24:55,30295.1,307,270,155,252,,,,,,,,,
6061,08:25:00,30300.1,307,270,155,252,,,,,,,,,
6062,08:25:05,30305.1,307,270,155,252,,,,,,,,,
6063,08:25:10,30310.1,307,270,155,252,,,,,,,,,
6064,08:25:15,30315.1,307,270,155,252,,,,,,,,,
6065,08:25:20,30320.1,307,270,155,252,,,,,,,,,
6066,08:25:25,30325.1,307,270,155,252,,,,,,,,,
6067,08:25:30,30330.1,307,270,155,252,,,,,,,,,
6068,08:25:35,30335.1,307,270,155,252,,,,,,,,,
6069,08:25:40,30340.1,307,270,155,252,,,,,,,,,
6070,08:25:45,30345.1,307,270,155,252,,,,,,,,,
6071,08:25:50,30350.1,307,270,155,252,,,,,,,,,
6072,08:25:55,30355.1,307,270,155,252,,,,,,,,,
6073,08:26:00,30360.1,307,270,155,252,,,,,,,,,
6074,08:26:05,30365.1,307,271,155,252,,,,,,,,,
6075,08:26:10,30370.1,307,270,155,252,,,,,,,,,
6076,08:26:15,30375.1,307,270,155,252,,,,,,,,,
6077,08:26:20,30380.1,307,270,155,252,,,,,,,,,
6078,08:26:25,30385.1,307,270,155,252,,,,,,,,,
6079,08:26:30,30390.1,307,270,155,252,,,,,,,,,
6080,08:26:35,30395.1,307,270,155,252,,,,,,,,,
6081,08:26:40,30400.1,307,270,155,252,,,,,,,,,
6082,08:26:45,30405.1,307,270,155,252,,,,,,,,,
6083,08:26:50,30410.1,307,271,155,252,,,,,,,,,
6084,08:26:55,30415.1,307,270,155,252,,,,,,,,,
6085,08:27:00,30420.1,307,270,155,252,,,,,,,,,
6086,08:27:05,30425.1,307,271,155,252,,,,,,,,,
6087,08:27:10,30430.1,307,271,155,252,,,,,,,,,
6088,08:27:15,30435.1,307,271,155,252,,,,,,,,,
6089,08:27:20,30440.1,307,270,155,252,,,,,,,,,
6090,08:27:25,30445.1,307,270,155,252,,,,,,,,,
6091,08:27:30,30450.1,307,270,155,252,,,,,,,,,
6092,08:27:35,30455.1,307,270,155,252,,,,,,,,,
6093,08:27:40,30460.1,307,270,155,252,,,,,,,,,
6094,08:27:45,30465.1,307,270,155,252,,,,,,,,,
6095,08:27:50,30470.1,307,270,155,252,,,,,,,,,
6096,08:27:55,30475.1,307,270,155,252,,,,,,,,,
6097,08:28:00,30480.1,307,270,155,252,,,,,,,,,
6098,08:28:05,30485.1,307,270,155,252,,,,,,,,,
6099,08:28:10,30490.1,307,270,155,252,,,,,,,,,
6100,08:28:15,30495.1,307,270,155,252,,,,,,,,,
6101,08:28:20,30500.1,307,270,155,252,,,,,,,,,
6102,08:28:25,30505.1,307,270,155,252,,,,,,,,,
6103,08:28:30,30510.1,307,270,155,252,,,,,,,,,
6104,08:28:35,30515.1,307,270,155,252,,,,,,,,,
6105,08:28:40,30520.1,307,270,155,252,,,,,,,,,
6106,08:28:45,30525.1,307,270,155,252,,,,,,,,,
6107,08:28:50,30530.1,307,270,155,252,,,,,,,,,
6108,08:28:55,30535.1,307,270,155,252,,,,,,,,,
6109,08:29:00,30540.1,307,270,155,252,,,,,,,,,
6110,08:29:05,30545.1,307,270,155,252,,,,,,,,,
6111,08:29:10,30550.1,307,270,155,252,,,,,,,,,
6112,08:29:15,30555.1,307,270,155,252,,,,,,,,,
6113,08:29:20,30560.1,307,270,155,252,,,,,,,,,
6114,08:29:25,30565.1,307,270,155,252,,,,,,,,,
6115,08:29:30,30570.1,307,270,155,252,,,,,,,,,
6116,08:29:35,30575.1,307,270,155,252,,,,,,,,,
6117,08:29:40,30580.1,307,270,155,252,,,,,,,,,
6118,08:29:45,30585.1,307,270,155,252,,,,,,,,,
6119,08:29:50,30590.1,307,270,155,252,,,,,,,,,
6120,08:29:55,30595.1,307,270,155,252,,,,,,,,,
6121,08:30:00,30600.1,307,270,155,252,,,,,,,,,
6122,08:30:05,30605.1,307,270,155,252,,,,,,,,,
6123,08:30:10,30610.1,307,270,155,252,,,,,,,,,
6124,08:30:15,30615.1,307,270,155,252,,,,,,,,,
6125,08:30:20,30620.1,307,270,155,252,,,,,,,,,
6126,08:30:25,30625.1,307,270,155,252,,,,,,,,,
6127,08:30:30,30630.1,307,270,155,252,,,,,,,,,
6128,08:30:35,30635.1,307,270,155,252,,,,,,,,,
6129,08:30:40,30640.1,307,270,155,252,,,,,,,,,
6130,08:30:45,30645.1,307,270,155,252,,,,,,,,,
6131,08:30:50,30650.1,307,270,155,252,,,,,,,,,
6132,08:30:55,30655.1,307,270,155,252,,,,,,,,,
6133,08:31:00,30660.1,307,270,155,252,,,,,,,,,
6134,08:31:05,30665.1,307,270,155,252,,,,,,,,,
6135,08:31:10,30670.1,307,270,155,252,,,,,,,,,
6136,08:31:15,30675.1,307,270,155,252,,,,,,,,,
6137,08:31:20,30680.1,307,270,155,252,,,,,,,,,
6138,08:31:25,30685.1,307,270,155,252,,,,,,,,,
6139,08:31:30,30690.1,307,270,155,252,,,,,,,,,
6140,08:31:35,30695.1,307,270,155,252,,,,,,,,,
6141,08:31:40,30700.1,307,270,155,252,,,,,,,,,
6142,08:31:45,30705.1,307,270,155,252,,,,,,,,,
6143,08:31:50,30710.1,307,270,155,252,,,,,,,,,
6144,08:31:55,30715.1,307,270,155,252,,,,,,,,,
6145,08:32:00,30720.1,307,270,155,252,,,,,,,,,
6146,08:32:05,30725.1,307,270,155,252,,,,,,,,,
6147,08:32:10,30730.1,307,270,155,252,,,,,,,,,
6148,08:32:15,30735.1,307,270,155,252,,,,,,,,,
6149,08:32:20,30740.1,307,270,155,252,,,,,,,,,
6150,08:32:25,30745.1,307,270,155,252,,,,,,,,,
6151,08:32:30,30750.1,307,270,155,252,,,,,,,,,
6152,08:32:35,30755.1,307,270,155,252,,,,,,,,,
6153,08:32:40,30760.1,307,270,155,252,,,,,,,,,
6154,08:32:45,30765.1,307,270,155,252,,,,,,,,,
6155,08:32:50,30770.1,307,270,155,252,,,,,,,,,
6156,08:32:55,30775.1,307,270,155,252,,,,,,,,,
6157,08:33:00,30780.1,307,270,155,252,,,,,,,,,
6158,08:33:05,30785.1,307,270,155,252,,,,,,,,,
6159,08:33:10,30790.1,307,270,155,252,,,,,,,,,
6160,08:33:15,30795.1,307,270,155,252,,,,,,,,,
6161,08:33:20,30800.1,307,270,155,252,,,,,,,,,
6162,08:33:25,30805.1,307,270,155,252,,,,,,,,,
6163,08:33:30,30810.1,307,270,155,252,,,,,,,,,
6164,08:33:35,30815.1,307,270,155,252,,,,,,,,,
6165,08:33:40,30820.1,307,270,155,252,,,,,,,,,
6166,08:33:45,30825.1,307,270,155,252,,,,,,,,,
6167,08:33:50,30830.1,307,270,155,252,,,,,,,,,
6168,08:33:55,30835.1,307,270,155,252,,,,,,,,,
6169,08:34:00,30840.1,307,270,155,252,,,,,,,,,
6170,08:34:05,30845.1,307,270,155,252,,,,,,,,,
6171,08:34:10,30850.1,307,270,155,252,,,,,,,,,
6172,08:34:15,30855.1,307,270,155,252,,,,,,,,,
6173,08:34:20,30860.1,307,270,155,252,,,,,,,,,
6174,08:34:25,30865.1,307,271,155,252,,,,,,,,,
6175,08:34:30,30870.1,307,270,155,252,,,,,,,,,
6176,08:34:35,30875.1,307,270,155,252,,,,,,,,,
6177,08:34:40,30880.1,307,270,155,252,,,,,,,,,
6178,08:34:45,30885.1,307,270,155,252,,,,,,,,,
6179,08:34:50,30890.1,307,270,155,252,,,,,,,,,
6180,08:34:55,30895.1,307,270,155,252,,,,,,,,,
6181,08:35:00,30900.1,307,270,155,252,,,,,,,,,
6182,08:35:05,30905.1,307,270,155,252,,,,,,,,,
6183,08:35:10,30910.1,307,270,155,252,,,,,,,,,
6184,08:35:15,30915.1,307,270,155,252,,,,,,,,,
6185,08:35:20,30920.1,307,270,155,252,,,,,,,,,
6186,08:35:25,30925.1,307,270,155,252,,,,,,,,,
6187,08:35:30,30930.1,307,270,155,252,,,,,,,,,
6188,08:35:35,30935.1,307,270,155,252,,,,,,,,,
6189,08:35:40,30940.1,307,270,155,252,,,,,,,,,
6190,08:35:45,30945.1,307,270,155,252,,,,,,,,,
6191,08:35:50,30950.1,307,271,155,252,,,,,,,,,
6192,08:35:55,30955.1,307,270,155,252,,,,,,,,,
6193,08:36:00,30960.1,307,271,155,252,,,,,,,,,
6194,08:36:05,30965.1,307,270,155,252,,,,,,,,,
6195,08:36:10,30970.1,307,270,155,252,,,,,,,,,
6196,08:36:15,30975.1,307,271,155,252,,,,,,,,,
6197,08:36:20,30980.1,307,270,155,252,,,,,,,,,
6198,08:36:25,30985.1,307,270,155,252,,,,,,,,,
6199,08:36:30,30990.1,307,270,155,252,,,,,,,,,
6200,08:36:35,30995.1,307,270,155,252,,,,,,,,,
6201,08:36:40,31000.1,307,270,155,252,,,,,,,,,
6202,08:36:45,31005.1,307,270,155,252,,,,,,,,,
6203,08:36:50,31010.1,307,270,155,252,,,,,,,,,
6204,08:36:55,31015.1,307,270,155,252,,,,,,,,,
6205,08:37:00,31020.1,307,270,155,252,,,,,,,,,
6206,08:37:05,31025.1,307,270,155,252,,,,,,,,,
6207,08:37:10,31030.1,307,270,155,252,,,,,,,,,
6208,08:37:15,31035.1,307,270,155,252,,,,,,,,,
6209,08:37:20,31040.1,307,270,155,252,,,,,,,,,
6210,08:37:25,31045.1,307,270,155,252,,,,,,,,,
6211,08:37:30,31050.1,307,270,155,252,,,,,,,,,
6212,08:37:35,31055.1,307,270,155,252,,,,,,,,,
6213,08:37:40,31060.1,307,270,155,252,,,,,,,,,
6214,08:37:45,31065.1,307,271,155,252,,,,,,,,,
6215,08:37:50,31070.1,307,271,155,252,,,,,,,,,
6216,08:37:55,31075.1,307,270,155,252,,,,,,,,,
6217,08:38:00,31080.1,307,270,155,252,,,,,,,,,
6218,08:38:05,31085.1,307,270,155,252,,,,,,,,,
6219,08:38:10,31090.1,307,270,155,252,,,,,,,,,
6220,08:38:15,31095.1,307,270,155,252,,,,,,,,,
6221,08:38:20,31100.1,307,270,155,252,,,,,,,,,
6222,08:38:25,31105.1,307,271,155,252,,,,,,,,,
6223,08:38:30,31110.1,307,270,155,252,,,,,,,,,
6224,08:38:35,31115.1,307,270,155,252,,,,,,,,,
6225,08:38:40,31120.1,307,271,155,252,,,,,,,,,
6226,08:38:45,31125.1,307,270,155,252,,,,,,,,,
6227,08:38:50,31130.1,307,271,155,252,,,,,,,,,
6228,08:38:55,31135.1,307,270,155,252,,,,,,,,,
6229,08:39:00,31140.1,307,270,155,252,,,,,,,,,
6230,08:39:05,31145.1,307,270,155,252,,,,,,,,,
6231,08:39:10,31150.1,307,271,155,252,,,,,,,,,
6232,08:39:15,31155.1,307,271,155,252,,,,,,,,,
6233,08:39:20,31160.1,307,270,155,252,,,,,,,,,
6234,08:39:25,31165.1,307,270,155,252,,,,,,,,,
6235,08:39:30,31170.1,307,270,155,252,,,,,,,,,
6236,08:39:35,31175.1,307,270,155,252,,,,,,,,,
6237,08:39:40,31180.1,307,270,155,252,,,,,,,,,
6238,08:39:45,31185.1,307,270,155,252,,,,,,,,,
6239,08:39:50,31190.1,307,270,155,252,,,,,,,,,
6240,08:39:55,31195.1,307,271,155,252,,,,,,,,,
6241,08:40:00,31200.1,307,270,155,252,,,,,,,,,
6242,08:40:05,31205.1,307,270,155,252,,,,,,,,,
6243,08:40:10,31210.1,307,270,155,252,,,,,,,,,
