Time,Quads Limetree Bar,Bar,Quads LImetree Central Column,CentralColumn,Quads LImetree Salad Bar,SaladBar,Quads Limetree Hot Food Counter,HotCounter,Quads Limetree Pizza Counter,PizzaCounter,Mean,MovingAve5,MovingAve20,CO2Average,MovingAve500
13/04/2022 06:32,524 ppm,524,362 ppm,362,363 ppm,363,365 ppm,365,363 ppm,363,395,394,396,398,393
13/04/2022 06:34,524 ppm,524,365 ppm,365,363 ppm,363,362 ppm,362,364 ppm,364,396,394,396,398,393
13/04/2022 06:36,524 ppm,524,360 ppm,360,365 ppm,365,363 ppm,363,360 ppm,360,394,394,396,398,393
13/04/2022 06:38,524 ppm,524,365 ppm,365,365 ppm,365,359 ppm,359,361 ppm,361,395,395,396,398,393
13/04/2022 06:40,524 ppm,524,366 ppm,366,365 ppm,365,366 ppm,366,365 ppm,365,397,395,396,398,393
13/04/2022 06:42,524 ppm,524,362 ppm,362,356 ppm,356,364 ppm,364,364 ppm,364,394,395,396,398,393
13/04/2022 06:44,524 ppm,524,360 ppm,360,366 ppm,366,365 ppm,365,367 ppm,367,396,395,396,398,393
13/04/2022 06:46,524 ppm,524,362 ppm,362,363 ppm,363,357 ppm,357,365 ppm,365,394,395,395,398,393
13/04/2022 06:48,524 ppm,524,361 ppm,361,360 ppm,360,367 ppm,367,364 ppm,364,395,395,395,398,393
13/04/2022 06:50,524 ppm,524,363 ppm,363,359 ppm,359,361 ppm,361,365 ppm,365,394,395,395,398,393
13/04/2022 06:52,524 ppm,524,364 ppm,364,362 ppm,362,358 ppm,358,365 ppm,365,395,395,395,398,393
13/04/2022 06:54,524 ppm,524,366 ppm,366,368 ppm,368,368 ppm,368,406 ppm,406,406,397,395,398,393
13/04/2022 06:56,524 ppm,524,362 ppm,362,364 ppm,364,366 ppm,366,455 ppm,455,414,401,396,398,393
13/04/2022 06:58,524 ppm,524,360 ppm,360,371 ppm,371,361 ppm,361,421 ppm,421,407,403,397,399,393
13/04/2022 07:00,524 ppm,524,366 ppm,366,367 ppm,367,362 ppm,362,405 ppm,405,405,405,397,399,393
13/04/2022 07:02,524 ppm,524,356 ppm,356,367 ppm,367,360 ppm,360,385 ppm,385,398,406,398,398,393
13/04/2022 07:04,524 ppm,524,367 ppm,367,358 ppm,358,360 ppm,360,364 ppm,364,395,404,398,398,393
13/04/2022 07:06,524 ppm,524,358 ppm,358,366 ppm,366,363 ppm,363,362 ppm,362,395,400,398,398,393
13/04/2022 07:08,524 ppm,524,366 ppm,366,370 ppm,370,357 ppm,357,358 ppm,358,395,397,398,398,393
13/04/2022 07:10,524 ppm,524,367 ppm,367,363 ppm,363,365 ppm,365,365 ppm,365,397,396,398,398,393
13/04/2022 07:12,524 ppm,524,356 ppm,356,415 ppm,415,362 ppm,362,360 ppm,360,403,397,398,398,393
13/04/2022 07:14,524 ppm,524,356 ppm,356,403 ppm,403,361 ppm,361,366 ppm,366,402,398,399,398,393
13/04/2022 07:16,524 ppm,524,358 ppm,358,388 ppm,388,360 ppm,360,363 ppm,363,399,399,399,398,394
13/04/2022 07:18,524 ppm,524,359 ppm,359,370 ppm,370,361 ppm,361,366 ppm,366,396,399,399,398,394
13/04/2022 07:20,524 ppm,524,359 ppm,359,363 ppm,363,362 ppm,362,366 ppm,366,395,399,399,398,394
13/04/2022 07:22,524 ppm,524,357 ppm,357,375 ppm,375,359 ppm,359,364 ppm,364,396,397,399,398,394
13/04/2022 07:24,524 ppm,524,362 ppm,362,361 ppm,361,357 ppm,357,363 ppm,363,393,396,399,398,393
13/04/2022 07:26,524 ppm,524,363 ppm,363,358 ppm,358,364 ppm,364,363 ppm,363,394,395,399,398,393
13/04/2022 07:28,524 ppm,524,359 ppm,359,361 ppm,361,367 ppm,367,364 ppm,364,395,395,399,398,393
13/04/2022 07:30,524 ppm,524,360 ppm,360,365 ppm,365,365 ppm,365,363 ppm,363,395,395,399,397,393
13/04/2022 07:32,524 ppm,524,360 ppm,360,360 ppm,360,365 ppm,365,367 ppm,367,395,395,399,397,393
13/04/2022 07:34,524 ppm,524,361 ppm,361,364 ppm,364,362 ppm,362,367 ppm,367,396,395,398,397,392
13/04/2022 07:36,524 ppm,524,358 ppm,358,366 ppm,366,365 ppm,365,368 ppm,368,396,395,397,397,392
13/04/2022 07:38,524 ppm,524,361 ppm,361,366 ppm,366,361 ppm,361,359 ppm,359,394,395,397,397,392
13/04/2022 07:40,524 ppm,524,361 ppm,361,370 ppm,370,362 ppm,362,366 ppm,366,397,396,396,397,392
13/04/2022 07:42,524 ppm,524,362 ppm,362,376 ppm,376,358 ppm,358,364 ppm,364,397,396,396,397,392
13/04/2022 07:44,524 ppm,524,360 ppm,360,366 ppm,366,361 ppm,361,361 ppm,361,394,396,396,397,392
13/04/2022 07:46,499 ppm,499,357 ppm,357,365 ppm,365,359 ppm,359,361 ppm,361,388,394,396,396,392
13/04/2022 07:48,372 ppm,372,359 ppm,359,362 ppm,362,357 ppm,357,362 ppm,362,362,388,394,396,392
13/04/2022 07:50,364 ppm,364,363 ppm,363,372 ppm,372,358 ppm,358,363 ppm,363,364,381,393,395,392
13/04/2022 07:52,362 ppm,362,356 ppm,356,357 ppm,357,357 ppm,357,363 ppm,363,359,374,390,394,392
13/04/2022 07:54,364 ppm,364,364 ppm,364,391 ppm,391,366 ppm,366,362 ppm,362,369,369,389,394,392
13/04/2022 07:56,361 ppm,361,363 ppm,363,383 ppm,383,365 ppm,365,361 ppm,361,367,364,387,393,392
13/04/2022 07:58,366 ppm,366,366 ppm,366,382 ppm,382,363 ppm,363,358 ppm,358,367,365,386,393,392
13/04/2022 08:00,358 ppm,358,365 ppm,365,365 ppm,365,363 ppm,363,364 ppm,364,363,365,384,392,392
13/04/2022 08:02,360 ppm,360,365 ppm,365,361 ppm,361,363 ppm,363,368 ppm,368,363,366,383,391,392
13/04/2022 08:04,362 ppm,362,356 ppm,356,378 ppm,378,364 ppm,364,363 ppm,363,365,365,381,391,392
13/04/2022 08:06,365 ppm,365,372 ppm,372,382 ppm,382,365 ppm,365,365 ppm,365,370,366,380,390,392
13/04/2022 08:08,363 ppm,363,361 ppm,361,359 ppm,359,365 ppm,365,363 ppm,363,362,365,378,390,392
13/04/2022 08:10,366 ppm,366,363 ppm,363,365 ppm,365,365 ppm,365,362 ppm,362,364,365,377,389,392
13/04/2022 08:12,367 ppm,367,357 ppm,357,360 ppm,360,367 ppm,367,360 ppm,360,362,365,375,389,392
13/04/2022 08:14,365 ppm,365,358 ppm,358,359 ppm,359,364 ppm,364,375 ppm,375,364,365,373,388,392
13/04/2022 08:16,367 ppm,367,360 ppm,360,364 ppm,364,367 ppm,367,373 ppm,373,366,364,372,387,392
13/04/2022 08:18,358 ppm,358,366 ppm,366,357 ppm,357,364 ppm,364,383 ppm,383,366,364,370,387,392
13/04/2022 08:20,358 ppm,358,361 ppm,361,368 ppm,368,364 ppm,364,356 ppm,356,361,364,369,386,392
13/04/2022 08:22,357 ppm,357,365 ppm,365,370 ppm,370,364 ppm,364,362 ppm,362,364,364,367,385,392
13/04/2022 08:24,364 ppm,364,365 ppm,365,367 ppm,367,362 ppm,362,363 ppm,363,364,364,366,385,392
13/04/2022 08:26,366 ppm,366,359 ppm,359,363 ppm,363,364 ppm,364,880 ppm,880,466,384,369,386,392
13/04/2022 08:28,361 ppm,361,364 ppm,364,384 ppm,384,358 ppm,358,870 ppm,870,467,405,375,388,392
13/04/2022 08:30,365 ppm,365,366 ppm,366,367 ppm,367,361 ppm,361,831 ppm,831,458,424,379,389,392
13/04/2022 08:32,359 ppm,359,364 ppm,364,364 ppm,364,364 ppm,364,731 ppm,731,436,438,383,390,392
13/04/2022 08:34,362 ppm,362,359 ppm,359,374 ppm,374,363 ppm,363,489 ppm,489,389,444,384,389,392
13/04/2022 08:36,365 ppm,365,366 ppm,366,379 ppm,379,362 ppm,362,363 ppm,363,367,424,384,389,392
13/04/2022 08:38,366 ppm,366,359 ppm,359,370 ppm,370,368 ppm,368,370 ppm,370,367,403,384,388,392
13/04/2022 08:40,363 ppm,363,365 ppm,365,364 ppm,364,367 ppm,367,466 ppm,466,385,389,385,387,392
13/04/2022 08:42,359 ppm,359,363 ppm,363,381 ppm,381,365 ppm,365,367 ppm,367,367,375,386,387,392
13/04/2022 08:44,365 ppm,365,357 ppm,357,365 ppm,365,365 ppm,365,364 ppm,364,363,370,386,386,392
13/04/2022 08:46,357 ppm,357,364 ppm,364,360 ppm,360,360 ppm,360,364 ppm,364,361,369,385,385,392
13/04/2022 08:48,358 ppm,358,362 ppm,362,360 ppm,360,357 ppm,357,397 ppm,397,367,369,385,385,392
13/04/2022 08:50,360 ppm,360,360 ppm,360,368 ppm,368,359 ppm,359,361 ppm,361,362,364,385,384,392
13/04/2022 08:52,362 ppm,362,358 ppm,358,365 ppm,365,361 ppm,361,361 ppm,361,361,363,385,383,392
13/04/2022 08:54,363 ppm,363,359 ppm,359,359 ppm,359,363 ppm,363,366 ppm,366,362,363,385,382,392
13/04/2022 08:56,357 ppm,357,365 ppm,365,379 ppm,379,359 ppm,359,358 ppm,358,364,363,385,382,392
13/04/2022 08:58,365 ppm,365,385 ppm,385,380 ppm,380,362 ppm,362,361 ppm,361,371,364,385,381,392
13/04/2022 09:00,361 ppm,361,362 ppm,362,368 ppm,368,359 ppm,359,362 ppm,362,362,364,385,381,392
13/04/2022 09:02,363 ppm,363,360 ppm,360,367 ppm,367,364 ppm,364,364 ppm,364,364,364,385,380,392
13/04/2022 09:04,360 ppm,360,404 ppm,404,359 ppm,359,359 ppm,359,362 ppm,362,369,366,385,379,392
13/04/2022 09:06,359 ppm,359,372 ppm,372,364 ppm,364,358 ppm,358,364 ppm,364,363,366,380,379,392
13/04/2022 09:08,358 ppm,358,368 ppm,368,369 ppm,369,361 ppm,361,359 ppm,359,363,364,375,378,392
13/04/2022 09:10,361 ppm,361,383 ppm,383,366 ppm,366,367 ppm,367,367 ppm,367,369,366,371,378,392
13/04/2022 09:12,358 ppm,358,433 ppm,433,366 ppm,366,360 ppm,360,371 ppm,371,378,368,368,377,392
13/04/2022 09:14,366 ppm,366,426 ppm,426,357 ppm,357,359 ppm,359,360 ppm,360,374,369,367,377,392
13/04/2022 09:16,359 ppm,359,359 ppm,359,381 ppm,381,362 ppm,362,362 ppm,362,365,370,367,376,392
13/04/2022 09:18,359 ppm,359,362 ppm,362,361 ppm,361,356 ppm,356,364 ppm,364,360,369,366,376,392
13/04/2022 09:20,363 ppm,363,363 ppm,363,389 ppm,389,358 ppm,358,369 ppm,369,368,369,366,375,392
13/04/2022 09:22,362 ppm,362,366 ppm,366,390 ppm,390,359 ppm,359,365 ppm,365,368,367,366,374,392
13/04/2022 09:24,366 ppm,366,361 ppm,361,370 ppm,370,361 ppm,361,364 ppm,364,364,365,366,374,392
13/04/2022 09:26,360 ppm,360,359 ppm,359,364 ppm,364,361 ppm,361,367 ppm,367,362,365,366,373,392
13/04/2022 09:28,361 ppm,361,363 ppm,363,383 ppm,383,361 ppm,361,362 ppm,362,366,366,366,373,392
13/04/2022 09:30,367 ppm,367,366 ppm,366,360 ppm,360,359 ppm,359,365 ppm,365,363,365,366,373,392
13/04/2022 09:32,368 ppm,368,360 ppm,360,374 ppm,374,360 ppm,360,364 ppm,364,365,364,366,374,392
13/04/2022 09:34,361 ppm,361,360 ppm,360,374 ppm,374,360 ppm,360,364 ppm,364,364,364,366,373,392
13/04/2022 09:36,357 ppm,357,361 ppm,361,365 ppm,365,361 ppm,361,366 ppm,366,362,364,366,373,392
13/04/2022 09:38,366 ppm,366,366 ppm,366,366 ppm,366,367 ppm,367,364 ppm,364,366,364,366,373,392
13/04/2022 09:40,360 ppm,360,363 ppm,363,397 ppm,397,365 ppm,365,358 ppm,358,369,365,366,373,392
13/04/2022 09:42,360 ppm,360,363 ppm,363,400 ppm,400,357 ppm,357,363 ppm,363,369,366,366,373,391
13/04/2022 09:44,364 ppm,364,364 ppm,364,368 ppm,368,357 ppm,357,368 ppm,368,364,366,366,373,391
13/04/2022 09:46,363 ppm,363,366 ppm,366,381 ppm,381,366 ppm,366,368 ppm,368,369,367,366,373,391
13/04/2022 09:48,362 ppm,362,357 ppm,357,383 ppm,383,365 ppm,365,372 ppm,372,368,368,367,374,391
13/04/2022 09:50,362 ppm,362,357 ppm,357,400 ppm,400,365 ppm,365,363 ppm,363,369,368,367,374,391
13/04/2022 09:52,358 ppm,358,367 ppm,367,363 ppm,363,361 ppm,361,365 ppm,365,363,367,366,374,391
13/04/2022 09:54,360 ppm,360,361 ppm,361,384 ppm,384,368 ppm,368,370 ppm,370,369,367,366,374,391
13/04/2022 09:56,356 ppm,356,367 ppm,367,359 ppm,359,362 ppm,362,359 ppm,359,361,366,365,374,391
13/04/2022 09:58,360 ppm,360,366 ppm,366,384 ppm,384,362 ppm,362,361 ppm,361,367,366,366,374,391
13/04/2022 10:00,359 ppm,359,372 ppm,372,386 ppm,386,364 ppm,364,361 ppm,361,368,365,366,374,391
13/04/2022 10:02,363 ppm,363,386 ppm,386,385 ppm,385,366 ppm,366,398 ppm,398,380,369,366,374,391
13/04/2022 10:04,363 ppm,363,388 ppm,388,357 ppm,357,357 ppm,357,538 ppm,538,401,375,368,375,391
13/04/2022 10:06,357 ppm,357,365 ppm,365,368 ppm,368,361 ppm,361,528 ppm,528,396,382,370,373,391
13/04/2022 10:08,359 ppm,359,360 ppm,360,368 ppm,368,361 ppm,361,451 ppm,451,380,385,371,372,391
13/04/2022 10:10,362 ppm,362,356 ppm,356,372 ppm,372,364 ppm,364,392 ppm,392,369,385,371,370,391
13/04/2022 10:12,360 ppm,360,364 ppm,364,364 ppm,364,365 ppm,365,356 ppm,356,362,381,371,368,391
13/04/2022 10:14,360 ppm,360,364 ppm,364,365 ppm,365,362 ppm,362,364 ppm,364,363,374,371,368,391
13/04/2022 10:16,360 ppm,360,367 ppm,367,370 ppm,370,364 ppm,364,366 ppm,366,365,368,371,368,391
13/04/2022 10:18,367 ppm,367,356 ppm,356,373 ppm,373,363 ppm,363,363 ppm,363,364,365,371,368,391
13/04/2022 10:20,364 ppm,364,365 ppm,365,364 ppm,364,366 ppm,366,360 ppm,360,364,364,370,367,391
13/04/2022 10:22,359 ppm,359,364 ppm,364,360 ppm,360,367 ppm,367,365 ppm,365,363,364,370,367,391
13/04/2022 10:24,365 ppm,365,359 ppm,359,358 ppm,358,365 ppm,365,366 ppm,366,363,364,370,367,391
13/04/2022 10:26,358 ppm,358,365 ppm,365,365 ppm,365,365 ppm,365,367 ppm,367,364,364,370,367,391
13/04/2022 10:28,366 ppm,366,366 ppm,366,358 ppm,358,364 ppm,364,362 ppm,362,363,363,370,367,391
13/04/2022 10:30,366 ppm,366,366 ppm,366,358 ppm,358,364 ppm,364,362 ppm,362,363,363,369,367,391
13/04/2022 10:32,364 ppm,364,357 ppm,357,364 ppm,364,357 ppm,357,358 ppm,358,360,363,369,367,391
13/04/2022 10:34,361 ppm,361,361 ppm,361,398 ppm,398,357 ppm,357,358 ppm,358,367,363,369,367,391
13/04/2022 10:36,364 ppm,364,363 ppm,363,366 ppm,366,367 ppm,367,392 ppm,392,370,365,370,368,391
13/04/2022 10:38,362 ppm,362,364 ppm,364,365 ppm,365,366 ppm,366,408 ppm,408,373,367,370,368,391
13/04/2022 10:40,363 ppm,363,358 ppm,358,380 ppm,380,358 ppm,358,819 ppm,819,456,385,374,369,391
13/04/2022 10:42,359 ppm,359,359 ppm,359,372 ppm,372,364 ppm,364,743 ppm,743,439,401,377,371,391
13/04/2022 10:44,359 ppm,359,400 ppm,400,406 ppm,406,364 ppm,364,546 ppm,546,415,411,378,372,391
13/04/2022 10:46,356 ppm,356,385 ppm,385,365 ppm,365,359 ppm,359,362 ppm,362,365,410,376,372,391
13/04/2022 10:48,362 ppm,362,358 ppm,358,389 ppm,389,365 ppm,365,371 ppm,371,369,409,376,372,391
13/04/2022 10:50,362 ppm,362,358 ppm,358,415 ppm,415,365 ppm,365,420 ppm,420,384,395,377,372,391
13/04/2022 10:52,364 ppm,364,366 ppm,366,391 ppm,391,360 ppm,360,362 ppm,362,369,380,377,372,391
13/04/2022 10:54,358 ppm,358,364 ppm,364,409 ppm,409,358 ppm,358,490 ppm,490,396,377,379,373,391
13/04/2022 10:56,359 ppm,359,366 ppm,366,371 ppm,371,360 ppm,360,620 ppm,620,415,387,381,374,391
13/04/2022 10:58,365 ppm,365,363 ppm,363,366 ppm,366,366 ppm,366,695 ppm,695,431,399,384,375,391
13/04/2022 11:00,362 ppm,362,361 ppm,361,373 ppm,373,362 ppm,362,647 ppm,647,421,406,387,376,391
13/04/2022 11:02,360 ppm,360,373 ppm,373,404 ppm,404,359 ppm,359,622 ppm,622,424,417,390,377,392
13/04/2022 11:04,367 ppm,367,358 ppm,358,371 ppm,371,363 ppm,363,575 ppm,575,407,420,393,378,392
13/04/2022 11:06,364 ppm,364,376 ppm,376,359 ppm,359,358 ppm,358,378 ppm,378,367,410,393,378,392
13/04/2022 11:08,364 ppm,364,398 ppm,398,400 ppm,400,359 ppm,359,359 ppm,359,376,399,393,378,392
13/04/2022 11:10,362 ppm,362,363 ppm,363,364 ppm,364,359 ppm,359,364 ppm,364,362,387,393,378,392
13/04/2022 11:12,361 ppm,361,363 ppm,363,369 ppm,369,361 ppm,361,386 ppm,386,368,376,394,378,392
13/04/2022 11:14,363 ppm,363,360 ppm,360,380 ppm,380,360 ppm,360,363 ppm,363,365,368,394,378,392
13/04/2022 11:16,359 ppm,359,363 ppm,363,425 ppm,425,361 ppm,361,363 ppm,363,374,369,394,379,392
13/04/2022 11:18,364 ppm,364,357 ppm,357,403 ppm,403,361 ppm,361,374 ppm,374,372,368,394,379,392
13/04/2022 11:20,362 ppm,362,400 ppm,400,358 ppm,358,364 ppm,364,440 ppm,440,385,373,390,379,392
13/04/2022 11:22,357 ppm,357,362 ppm,362,426 ppm,426,360 ppm,360,408 ppm,408,383,376,387,379,392
13/04/2022 11:24,362 ppm,362,437 ppm,437,420 ppm,420,367 ppm,367,374 ppm,374,392,381,386,380,392
13/04/2022 11:26,359 ppm,359,395 ppm,395,395 ppm,395,363 ppm,363,363 ppm,363,375,381,387,380,392
13/04/2022 11:28,359 ppm,359,483 ppm,483,406 ppm,406,367 ppm,367,387 ppm,387,400,387,388,381,392
13/04/2022 11:30,359 ppm,359,461 ppm,461,365 ppm,365,362 ppm,362,361 ppm,361,382,386,388,381,392
13/04/2022 11:32,361 ppm,361,367 ppm,367,361 ppm,361,366 ppm,366,360 ppm,360,363,382,388,381,392
13/04/2022 11:34,360 ppm,360,362 ppm,362,419 ppm,419,360 ppm,360,459 ppm,459,392,382,388,381,392
13/04/2022 11:36,358 ppm,358,403 ppm,403,430 ppm,430,365 ppm,365,876 ppm,876,486,405,391,384,392
13/04/2022 11:38,358 ppm,358,359 ppm,359,357 ppm,357,366 ppm,366,778 ppm,778,444,413,392,385,392
13/04/2022 11:40,359 ppm,359,368 ppm,368,377 ppm,377,366 ppm,366,682 ppm,682,430,423,392,387,392
13/04/2022 11:42,362 ppm,362,364 ppm,364,391 ppm,391,358 ppm,358,593 ppm,593,414,433,392,387,393
13/04/2022 11:44,364 ppm,364,357 ppm,357,365 ppm,365,364 ppm,364,523 ppm,523,395,434,391,387,393
13/04/2022 11:46,363 ppm,363,359 ppm,359,385 ppm,385,368 ppm,368,439 ppm,439,383,413,392,387,393
13/04/2022 11:48,359 ppm,359,366 ppm,366,394 ppm,394,364 ppm,364,377 ppm,377,372,399,392,387,393
13/04/2022 11:50,358 ppm,358,360 ppm,360,363 ppm,363,365 ppm,365,452 ppm,452,380,389,393,387,393
13/04/2022 11:52,364 ppm,364,411 ppm,411,717 ppm,717,368 ppm,368,512 ppm,512,474,401,398,389,393
13/04/2022 11:54,377 ppm,377,506 ppm,506,601 ppm,601,364 ppm,364,896 ppm,896,549,432,407,393,393
13/04/2022 11:56,381 ppm,381,434 ppm,434,521 ppm,521,368 ppm,368,759 ppm,759,493,453,413,396,393
13/04/2022 11:58,369 ppm,369,412 ppm,412,581 ppm,581,368 ppm,368,825 ppm,825,511,481,420,399,394
13/04/2022 12:00,356 ppm,356,392 ppm,392,584 ppm,584,363 ppm,363,780 ppm,780,495,504,426,401,394
13/04/2022 12:02,363 ppm,363,356 ppm,356,559 ppm,559,363 ppm,363,711 ppm,711,470,504,430,403,394
13/04/2022 12:04,358 ppm,358,361 ppm,361,620 ppm,620,360 ppm,360,772 ppm,772,494,493,435,406,394
13/04/2022 12:06,364 ppm,364,364 ppm,364,597 ppm,597,357 ppm,357,690 ppm,690,474,489,440,408,394
13/04/2022 12:08,365 ppm,365,400 ppm,400,552 ppm,552,361 ppm,361,532 ppm,532,442,475,442,410,394
13/04/2022 12:10,361 ppm,361,361 ppm,361,594 ppm,594,358 ppm,358,534 ppm,534,442,465,445,411,395
13/04/2022 12:12,359 ppm,359,365 ppm,365,559 ppm,559,358 ppm,358,692 ppm,692,467,464,450,413,395
13/04/2022 12:14,362 ppm,362,374 ppm,374,469 ppm,469,360 ppm,360,748 ppm,748,463,457,454,415,395
13/04/2022 12:16,358 ppm,358,428 ppm,428,542 ppm,542,364 ppm,364,845 ppm,845,507,464,455,418,395
13/04/2022 12:18,357 ppm,357,434 ppm,434,586 ppm,586,359 ppm,359,935 ppm,935,534,482,459,421,396
13/04/2022 12:20,363 ppm,363,382 ppm,382,472 ppm,472,361 ppm,361,903 ppm,903,496,493,463,422,396
13/04/2022 12:22,413 ppm,413,361 ppm,361,541 ppm,541,358 ppm,358,903 ppm,903,515,503,468,424,396
13/04/2022 12:24,401 ppm,401,362 ppm,362,495 ppm,495,366 ppm,366,848 ppm,848,494,509,473,425,396
13/04/2022 12:26,375 ppm,375,364 ppm,364,507 ppm,507,365 ppm,365,873 ppm,873,497,507,478,428,397
13/04/2022 12:28,359 ppm,359,394 ppm,394,478 ppm,478,368 ppm,368,727 ppm,727,465,494,483,430,397
13/04/2022 12:30,366 ppm,366,362 ppm,362,690 ppm,690,361 ppm,361,844 ppm,844,525,499,490,433,397
13/04/2022 12:32,363 ppm,363,380 ppm,380,622 ppm,622,360 ppm,360,513 ppm,513,448,486,489,434,397
13/04/2022 12:34,364 ppm,364,511 ppm,511,519 ppm,519,362 ppm,362,749 ppm,749,501,487,487,436,398
13/04/2022 12:36,368 ppm,368,565 ppm,565,569 ppm,569,362 ppm,362,755 ppm,755,524,492,488,438,398
13/04/2022 12:38,397 ppm,397,483 ppm,483,521 ppm,521,361 ppm,361,608 ppm,608,474,494,486,439,398
13/04/2022 12:40,525 ppm,525,358 ppm,358,379 ppm,379,363 ppm,363,624 ppm,624,450,479,484,440,398
13/04/2022 12:42,502 ppm,502,370 ppm,370,386 ppm,386,360 ppm,360,634 ppm,634,450,480,483,440,398
13/04/2022 12:44,452 ppm,452,389 ppm,389,371 ppm,371,361 ppm,361,560 ppm,560,427,465,480,441,399
13/04/2022 12:46,435 ppm,435,523 ppm,523,423 ppm,423,681 ppm,681,637 ppm,637,540,468,483,444,399
13/04/2022 12:48,436 ppm,436,506 ppm,506,465 ppm,465,723 ppm,723,626 ppm,626,551,484,488,448,399
13/04/2022 12:50,412 ppm,412,485 ppm,485,590 ppm,590,698 ppm,698,600 ppm,600,557,505,494,452,400
13/04/2022 12:52,363 ppm,363,466 ppm,466,909 ppm,909,698 ppm,698,554 ppm,554,598,535,501,456,400
13/04/2022 12:54,364 ppm,364,516 ppm,516,807 ppm,807,541 ppm,541,447 ppm,447,535,556,504,460,400
13/04/2022 12:56,364 ppm,364,680 ppm,680,680 ppm,680,256 ppm,256,432 ppm,432,482,545,503,462,400
13/04/2022 12:58,361 ppm,361,718 ppm,718,662 ppm,662,477 ppm,477,412 ppm,412,526,540,503,465,401
13/04/2022 13:00,358 ppm,358,696 ppm,696,701 ppm,701,442 ppm,442,365 ppm,365,512,531,504,467,401
13/04/2022 13:02,360 ppm,360,722 ppm,722,699 ppm,699,404 ppm,404,363 ppm,363,510,513,503,470,401
13/04/2022 13:04,363 ppm,363,666 ppm,666,680 ppm,680,378 ppm,378,390 ppm,390,495,505,503,472,401
13/04/2022 13:06,362 ppm,362,496 ppm,496,518 ppm,518,366 ppm,366,377 ppm,377,424,493,500,473,401
13/04/2022 13:08,362 ppm,362,458 ppm,458,496 ppm,496,361 ppm,361,482 ppm,482,432,475,498,474,401
13/04/2022 13:10,361 ppm,361,543 ppm,543,703 ppm,703,363 ppm,363,358 ppm,358,466,465,495,475,401
13/04/2022 13:12,360 ppm,360,565 ppm,565,691 ppm,691,362 ppm,362,389 ppm,389,473,458,496,478,401
13/04/2022 13:14,370 ppm,370,599 ppm,599,675 ppm,675,365 ppm,365,360 ppm,360,474,454,495,479,402
13/04/2022 13:16,356 ppm,356,621 ppm,621,564 ppm,564,364 ppm,364,392 ppm,392,459,461,492,479,402
13/04/2022 13:18,364 ppm,364,573 ppm,573,469 ppm,469,364 ppm,364,375 ppm,375,429,460,490,478,402
13/04/2022 13:20,364 ppm,364,469 ppm,469,450 ppm,450,364 ppm,364,361 ppm,361,402,447,487,478,402
13/04/2022 13:22,363 ppm,363,256 ppm,256,425 ppm,425,362 ppm,362,422 ppm,422,366,426,483,477,402
13/04/2022 13:24,365 ppm,365,664 ppm,664,435 ppm,435,842 ppm,842,358 ppm,358,533,438,488,480,402
13/04/2022 13:26,359 ppm,359,685 ppm,685,468 ppm,468,1198 ppm,1198,381 ppm,381,618,469,492,484,402
13/04/2022 13:28,364 ppm,364,617 ppm,617,485 ppm,485,1184 ppm,1184,439 ppm,439,618,507,495,489,403
13/04/2022 13:30,367 ppm,367,635 ppm,635,485 ppm,485,975 ppm,975,449 ppm,449,582,543,497,493,403
13/04/2022 13:32,361 ppm,361,553 ppm,553,465 ppm,465,879 ppm,879,462 ppm,462,544,579,494,495,403
13/04/2022 13:34,366 ppm,366,412 ppm,412,441 ppm,441,803 ppm,803,482 ppm,482,501,573,492,494,404
13/04/2022 13:36,364 ppm,364,383 ppm,383,448 ppm,448,750 ppm,750,490 ppm,490,487,546,493,494,404
13/04/2022 13:38,367 ppm,367,413 ppm,413,382 ppm,382,712 ppm,712,547 ppm,547,484,520,490,493,404
13/04/2022 13:40,362 ppm,362,358 ppm,358,368 ppm,368,657 ppm,657,519 ppm,519,453,494,487,492,404
13/04/2022 13:42,369 ppm,369,361 ppm,361,357 ppm,357,571 ppm,571,364 ppm,364,404,466,482,491,404
13/04/2022 13:44,362 ppm,362,361 ppm,361,364 ppm,364,491 ppm,491,362 ppm,362,388,443,477,489,404
13/04/2022 13:46,358 ppm,358,427 ppm,427,358 ppm,358,432 ppm,432,362 ppm,362,387,423,475,487,404
13/04/2022 13:48,366 ppm,366,370 ppm,370,359 ppm,359,386 ppm,386,408 ppm,408,378,402,472,486,404
13/04/2022 13:50,358 ppm,358,366 ppm,366,356 ppm,356,360 ppm,360,368 ppm,368,362,384,467,484,404
13/04/2022 13:52,359 ppm,359,360 ppm,360,364 ppm,364,358 ppm,358,358 ppm,358,360,375,461,482,404
13/04/2022 13:54,368 ppm,368,361 ppm,361,361 ppm,361,357 ppm,357,388 ppm,388,367,371,456,480,404
13/04/2022 13:56,359 ppm,359,359 ppm,359,371 ppm,371,364 ppm,364,380 ppm,380,367,367,451,477,404
13/04/2022 13:58,361 ppm,361,366 ppm,366,362 ppm,362,359 ppm,359,404 ppm,404,370,365,449,474,404
13/04/2022 14:00,357 ppm,357,399 ppm,399,367 ppm,367,363 ppm,363,368 ppm,368,371,367,447,471,404
13/04/2022 14:02,364 ppm,364,360 ppm,360,368 ppm,368,363 ppm,363,363 ppm,363,364,368,447,468,404
13/04/2022 14:04,362 ppm,362,364 ppm,364,366 ppm,366,364 ppm,364,364 ppm,364,364,367,438,466,404
